DATAFLOW,LAST UPDATE,freq,landuse,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT125,2016,2390,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT125,2017,2390,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT125,2018,2390,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT125,2019,2390,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT125,2020,2390,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT125,2021,2390,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT125,2022,2390,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT125,2023,2390,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT125,2024,2390,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT125,2025,2390,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT125,2026,2390,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT126,2013,2658,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT126,2014,2658,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT126,2015,2658,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT126,2016,2658,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT126,2017,2658,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT126,2018,2658,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT126,2019,2658,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT126,2020,2658,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT126,2021,2658,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT126,2022,2658,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT126,2023,2658,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT126,2024,2656,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT126,2025,2656,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT126,2026,2656,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT127,2013,1443,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT127,2014,1443,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT127,2015,1443,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT127,2016,1443,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT127,2017,1443,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT127,2018,1443,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT127,2019,1443,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT127,2020,1443,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT127,2021,1443,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT127,2022,1443,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT127,2023,1443,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT127,2024,1443,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT127,2025,1443,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT127,2026,1443,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT13,2013,396,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT13,2014,396,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT13,2015,396,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT13,2016,396,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT13,2017,396,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT13,2018,396,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT13,2019,396,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT13,2020,396,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT13,2021,396,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT13,2022,396,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT13,2023,396,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT13,2024,396,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT13,2025,396,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT13,2026,396,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT130,2013,396,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT130,2014,396,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT130,2015,396,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT130,2016,396,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT130,2017,396,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT130,2018,396,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT130,2019,396,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT130,2020,396,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT130,2021,396,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT130,2022,396,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT130,2023,396,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT130,2024,396,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT130,2025,396,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT130,2026,396,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT2,2013,25618,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT2,2014,25618,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT2,2015,25618,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT2,2016,25618,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT2,2017,25618,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT2,2018,25619,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT2,2019,25619,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT2,2020,25619,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT2,2021,25619,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT2,2022,25619,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT2,2023,25619,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT2,2024,25611,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT2,2025,25611,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT2,2026,25611,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT21,2013,9367,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT21,2014,9367,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT21,2015,9367,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT21,2016,9367,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT21,2017,9367,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT21,2018,9367,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT21,2019,9367,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT21,2020,9367,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT21,2021,9367,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT21,2022,9367,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT21,2023,9367,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT21,2024,9365,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT21,2025,9365,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT21,2026,9365,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT211,2013,1958,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT211,2014,1958,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT211,2015,1958,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT211,2016,1958,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT211,2017,1958,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT211,2018,1958,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT211,2019,1958,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT211,2020,1958,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT211,2021,1958,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT211,2022,1958,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT211,2023,1958,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT211,2024,1958,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT211,2025,1958,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT211,2026,1958,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT212,2013,4067,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT212,2014,4067,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT212,2015,4067,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT212,2016,4067,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT212,2017,4067,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT212,2018,4067,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT212,2019,4067,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT212,2020,4067,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT212,2021,4067,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT212,2022,4067,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT212,2023,4067,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT212,2024,4065,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT212,2025,4065,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT212,2026,4065,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT213,2013,3342,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT213,2014,3342,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT213,2015,3342,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT213,2016,3342,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT213,2017,3342,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT213,2018,3342,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT213,2019,3342,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT213,2020,3342,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT213,2021,3342,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT213,2022,3342,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT213,2023,3342,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT213,2024,3342,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT213,2025,3342,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT213,2026,3342,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT22,2013,16251,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT22,2014,16251,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT22,2015,16251,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT22,2016,16251,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT22,2017,16251,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT22,2018,16252,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT22,2019,16252,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT22,2020,16252,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT22,2021,16252,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT22,2022,16252,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT22,2023,16252,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT22,2024,16246,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT22,2025,16246,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT22,2026,16246,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT221,2013,1200,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT221,2014,1200,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT221,2015,1200,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT221,2016,1200,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT221,2017,1200,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT221,2018,1200,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT221,2019,1200,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT221,2020,1200,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT221,2021,1200,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT221,2022,1200,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT221,2023,1200,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT221,2024,1199,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT221,2025,1199,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT221,2026,1199,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT222,2013,3287,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT222,2014,3287,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT222,2015,3287,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT222,2016,3287,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT222,2017,3287,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT222,2018,3287,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT222,2019,3287,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT222,2020,3287,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT222,2021,3287,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT222,2022,3287,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT222,2023,3287,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT222,2024,3285,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT222,2025,3285,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT222,2026,3285,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT223,2013,3190,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT223,2014,3190,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT223,2015,3190,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT223,2016,3190,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT223,2017,3190,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT223,2018,3190,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT223,2019,3190,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT223,2020,3190,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT223,2021,3190,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT223,2022,3190,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT223,2023,3190,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT223,2024,3190,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT223,2025,3190,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT223,2026,3190,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT224,2013,3296,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT224,2014,3296,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT224,2015,3296,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT224,2016,3296,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT224,2017,3296,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT224,2018,3296,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT224,2019,3296,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT224,2020,3296,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT224,2021,3296,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT224,2022,3296,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT224,2023,3296,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT224,2024,3271,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT224,2025,3271,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT224,2026,3271,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT225,2013,2237,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT225,2014,2237,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT225,2015,2237,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT225,2016,2237,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT225,2017,2237,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT225,2018,2237,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT225,2019,2237,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT225,2020,2237,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT225,2021,2237,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT225,2022,2237,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT225,2023,2237,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT225,2024,2260,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT225,2025,2260,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT225,2026,2260,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT226,2013,3042,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT226,2014,3042,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT226,2015,3042,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT226,2016,3042,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT226,2017,3042,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT226,2018,3042,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT226,2019,3042,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT226,2020,3042,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT226,2021,3042,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT226,2022,3042,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT226,2023,3042,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT226,2024,3041,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT226,2025,3041,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT226,2026,3041,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT3,2013,33814,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT3,2014,33814,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT3,2015,33814,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT3,2016,33814,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT3,2017,33814,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT3,2018,33817,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT3,2019,33817,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT3,2020,33817,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT3,2021,33817,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT3,2022,33817,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT3,2023,33817,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT3,2024,33801,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT3,2025,33801,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT3,2026,33801,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT31,2013,11716,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT31,2014,11716,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT31,2015,11716,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT31,2016,11716,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT31,2017,11716,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT31,2018,11717,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT31,2019,11717,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT31,2020,11717,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT31,2021,11717,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT31,2022,11717,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT31,2023,11717,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT31,2024,11713,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT31,2025,11713,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT31,2026,11713,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT311,2013,2783,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT311,2014,2783,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT311,2015,2783,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT311,2016,2783,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,AT311,2017,2783,,
